2023-10-04 08:39:45,404 INFO     Building assets from: soccertwos-stage2
2023-10-04 09:37:44,689 INFO     Training iteration 485
2023-10-04 09:37:51,674 INFO     Iteration 485 finished in 6.983998537063599s, # of env_steps trained 101810
2023-10-04 09:37:51,686 INFO     Training iteration 486
2023-10-04 09:37:58,667 INFO     Iteration 486 finished in 6.9790003299713135s, # of env_steps trained 102020
2023-10-04 09:37:58,682 INFO     Training iteration 487
2023-10-04 09:38:05,657 INFO     Iteration 487 finished in 6.974000930786133s, # of env_steps trained 102230
2023-10-04 09:38:05,670 INFO     Training iteration 488
2023-10-04 09:38:12,666 INFO     Iteration 488 finished in 6.994997978210449s, # of env_steps trained 102440
2023-10-04 09:38:12,685 INFO     Training iteration 489
2023-10-04 09:38:19,672 INFO     Iteration 489 finished in 6.9860005378723145s, # of env_steps trained 102650
2023-10-04 09:38:19,687 INFO     Training iteration 490
2023-10-04 09:38:26,618 INFO     Iteration 490 finished in 6.927999019622803s, # of env_steps trained 102860
2023-10-04 09:38:26,631 INFO     Training iteration 491
2023-10-04 09:38:33,592 INFO     Iteration 491 finished in 6.9599997997283936s, # of env_steps trained 103070
2023-10-04 09:38:33,606 INFO     Training iteration 492
2023-10-04 09:38:40,536 INFO     Iteration 492 finished in 6.928999423980713s, # of env_steps trained 103280
2023-10-04 09:38:40,551 INFO     Training iteration 493
2023-10-04 09:38:47,419 INFO     Iteration 493 finished in 6.867003917694092s, # of env_steps trained 103490
2023-10-04 09:38:47,433 INFO     Training iteration 494
2023-10-04 09:38:54,271 INFO     Iteration 494 finished in 6.836002349853516s, # of env_steps trained 103700
2023-10-04 09:38:54,285 INFO     Training iteration 495
2023-10-04 09:39:00,984 INFO     Iteration 495 finished in 6.697998762130737s, # of env_steps trained 103900
2023-10-04 09:39:01,000 INFO     Training iteration 496
2023-10-04 09:39:07,987 INFO     Iteration 496 finished in 6.984999895095825s, # of env_steps trained 104110
2023-10-04 09:39:08,004 INFO     Training iteration 497
2023-10-04 09:39:14,991 INFO     Iteration 497 finished in 6.985997915267944s, # of env_steps trained 104320
2023-10-04 09:39:15,008 INFO     Training iteration 498
2023-10-04 09:39:21,978 INFO     Iteration 498 finished in 6.969002723693848s, # of env_steps trained 104540
2023-10-04 09:39:21,994 INFO     Training iteration 499
2023-10-04 09:39:28,963 INFO     Iteration 499 finished in 6.9670045375823975s, # of env_steps trained 104750
2023-10-04 09:39:28,980 INFO     Training iteration 500
2023-10-04 09:39:35,965 INFO     Iteration 500 finished in 6.983004331588745s, # of env_steps trained 104960
2023-10-04 09:39:35,986 INFO     Training iteration 501
2023-10-04 09:39:42,969 INFO     Iteration 501 finished in 6.980997323989868s, # of env_steps trained 105170
2023-10-04 09:39:42,985 INFO     Training iteration 502
2023-10-04 09:39:49,975 INFO     Iteration 502 finished in 6.988999843597412s, # of env_steps trained 105380
2023-10-04 09:39:49,996 INFO     Training iteration 503
2023-10-04 09:39:56,975 INFO     Iteration 503 finished in 6.9770002365112305s, # of env_steps trained 105590
2023-10-04 09:39:56,994 INFO     Training iteration 504
2023-10-04 09:40:03,941 INFO     Iteration 504 finished in 6.945000648498535s, # of env_steps trained 105800
2023-10-04 09:40:03,959 INFO     Training iteration 505
2023-10-04 09:40:10,899 INFO     Iteration 505 finished in 6.9379963874816895s, # of env_steps trained 106010
2023-10-04 09:40:10,918 INFO     Training iteration 506
2023-10-04 09:40:17,891 INFO     Iteration 506 finished in 6.9720001220703125s, # of env_steps trained 106220
2023-10-04 09:40:17,906 INFO     Training iteration 507
2023-10-04 09:40:24,875 INFO     Iteration 507 finished in 6.968002796173096s, # of env_steps trained 106430
2023-10-04 09:40:24,897 INFO     Training iteration 508
2023-10-04 09:40:31,874 INFO     Iteration 508 finished in 6.975999116897583s, # of env_steps trained 106640
2023-10-04 09:40:31,896 INFO     Training iteration 509
2023-10-04 09:40:38,869 INFO     Iteration 509 finished in 6.972001075744629s, # of env_steps trained 106850
2023-10-04 09:40:38,887 INFO     Training iteration 510
2023-10-04 09:40:45,859 INFO     Iteration 510 finished in 6.969996452331543s, # of env_steps trained 107060
2023-10-04 09:40:45,875 INFO     Training iteration 511
2023-10-04 09:40:52,856 INFO     Iteration 511 finished in 6.980001926422119s, # of env_steps trained 107270
2023-10-04 09:40:52,870 INFO     Training iteration 512
2023-10-04 09:40:59,853 INFO     Iteration 512 finished in 6.9819982051849365s, # of env_steps trained 107480
2023-10-04 09:40:59,867 INFO     Training iteration 513
2023-10-04 09:41:06,861 INFO     Iteration 513 finished in 6.992001295089722s, # of env_steps trained 107690
2023-10-04 09:41:06,877 INFO     Training iteration 514
2023-10-04 09:41:13,875 INFO     Iteration 514 finished in 6.996000051498413s, # of env_steps trained 107900
2023-10-04 09:41:13,893 INFO     Training iteration 515
2023-10-04 09:41:20,892 INFO     Iteration 515 finished in 6.998000383377075s, # of env_steps trained 108110
2023-10-04 09:41:20,907 INFO     Training iteration 516
2023-10-04 09:41:27,571 INFO     Iteration 516 finished in 6.662999868392944s, # of env_steps trained 108320
2023-10-04 09:41:27,586 INFO     Training iteration 517
2023-10-04 09:41:34,414 INFO     Iteration 517 finished in 6.82699990272522s, # of env_steps trained 108520
2023-10-04 09:41:34,426 INFO     Training iteration 518
2023-10-04 09:41:41,312 INFO     Iteration 518 finished in 6.883996963500977s, # of env_steps trained 108730
2023-10-04 09:41:41,330 INFO     Training iteration 519
2023-10-04 09:41:48,259 INFO     Iteration 519 finished in 6.928002834320068s, # of env_steps trained 108940
2023-10-04 09:41:48,273 INFO     Training iteration 520
2023-10-04 09:41:55,206 INFO     Iteration 520 finished in 6.9320008754730225s, # of env_steps trained 109150
2023-10-04 09:41:55,223 INFO     Training iteration 521
2023-10-04 09:42:02,188 INFO     Iteration 521 finished in 6.96300196647644s, # of env_steps trained 109360
2023-10-04 09:42:02,201 INFO     Training iteration 522
2023-10-04 09:42:09,174 INFO     Iteration 522 finished in 6.970996856689453s, # of env_steps trained 109570
2023-10-04 09:42:09,189 INFO     Training iteration 523
2023-10-04 09:42:16,174 INFO     Iteration 523 finished in 6.982995271682739s, # of env_steps trained 109780
2023-10-04 09:42:16,190 INFO     Training iteration 524
2023-10-04 09:42:23,169 INFO     Iteration 524 finished in 6.977997064590454s, # of env_steps trained 109990
2023-10-04 09:42:23,185 INFO     Training iteration 525
2023-10-04 09:42:30,172 INFO     Iteration 525 finished in 6.986000061035156s, # of env_steps trained 110200
2023-10-04 09:42:30,189 INFO     Training iteration 526
2023-10-04 09:42:37,172 INFO     Iteration 526 finished in 6.98099946975708s, # of env_steps trained 110410
2023-10-04 09:42:37,187 INFO     Training iteration 527
2023-10-04 09:42:44,154 INFO     Iteration 527 finished in 6.965995788574219s, # of env_steps trained 110620
2023-10-04 09:42:44,172 INFO     Training iteration 528
2023-10-04 09:42:51,161 INFO     Iteration 528 finished in 6.987999677658081s, # of env_steps trained 110830
2023-10-04 09:42:51,178 INFO     Training iteration 529
2023-10-04 09:42:58,158 INFO     Iteration 529 finished in 6.978000640869141s, # of env_steps trained 111040
2023-10-04 09:42:58,178 INFO     Training iteration 530
2023-10-04 09:43:05,165 INFO     Iteration 530 finished in 6.9859983921051025s, # of env_steps trained 111250
2023-10-04 09:43:05,185 INFO     Training iteration 531
2023-10-04 09:43:12,082 INFO     Iteration 531 finished in 6.895999908447266s, # of env_steps trained 111460
2023-10-04 09:43:12,100 INFO     Training iteration 532
2023-10-04 09:43:18,989 INFO     Iteration 532 finished in 6.886999130249023s, # of env_steps trained 111670
2023-10-04 09:43:19,010 INFO     Training iteration 533
2023-10-04 09:43:25,888 INFO     Iteration 533 finished in 6.875997304916382s, # of env_steps trained 111880
2023-10-04 09:43:25,909 INFO     Training iteration 534
2023-10-04 09:43:32,838 INFO     Iteration 534 finished in 6.926998138427734s, # of env_steps trained 112090
2023-10-04 09:43:32,854 INFO     Training iteration 535
2023-10-04 09:43:39,809 INFO     Iteration 535 finished in 6.9539995193481445s, # of env_steps trained 112300
2023-10-04 09:43:39,826 INFO     Training iteration 536
2023-10-04 09:43:46,790 INFO     Iteration 536 finished in 6.963000774383545s, # of env_steps trained 112510
2023-10-04 09:43:46,808 INFO     Training iteration 537
2023-10-04 09:43:53,733 INFO     Iteration 537 finished in 6.923997640609741s, # of env_steps trained 112720
2023-10-04 09:43:53,756 INFO     Training iteration 538
2023-10-04 09:44:00,610 INFO     Iteration 538 finished in 6.853990316390991s, # of env_steps trained 112930
2023-10-04 09:44:00,631 INFO     Training iteration 539
2023-10-04 09:44:07,601 INFO     Iteration 539 finished in 6.968003034591675s, # of env_steps trained 113140
2023-10-04 09:44:07,617 INFO     Training iteration 540
2023-10-04 09:44:14,541 INFO     Iteration 540 finished in 6.9219982624053955s, # of env_steps trained 113350
2023-10-04 09:44:14,557 INFO     Training iteration 541
2023-10-04 09:44:21,464 INFO     Iteration 541 finished in 6.906000137329102s, # of env_steps trained 113560
2023-10-04 09:44:21,480 INFO     Training iteration 542
2023-10-04 09:44:28,416 INFO     Iteration 542 finished in 6.934997081756592s, # of env_steps trained 113770
2023-10-04 09:44:28,432 INFO     Training iteration 543
2023-10-04 09:44:35,397 INFO     Iteration 543 finished in 6.963999509811401s, # of env_steps trained 113980
2023-10-04 09:44:35,414 INFO     Training iteration 544
2023-10-04 09:44:42,383 INFO     Iteration 544 finished in 6.967529058456421s, # of env_steps trained 114190
2023-10-04 09:44:42,400 INFO     Training iteration 545
2023-10-04 09:44:49,389 INFO     Iteration 545 finished in 6.985998868942261s, # of env_steps trained 114400
2023-10-04 09:44:49,407 INFO     Training iteration 546
2023-10-04 09:44:56,384 INFO     Iteration 546 finished in 6.9760026931762695s, # of env_steps trained 114610
2023-10-04 09:44:56,402 INFO     Training iteration 547
2023-10-04 09:45:03,339 INFO     Iteration 547 finished in 6.93600058555603s, # of env_steps trained 114820
2023-10-04 09:45:03,355 INFO     Training iteration 548
2023-10-04 09:45:10,296 INFO     Iteration 548 finished in 6.939999103546143s, # of env_steps trained 115030
2023-10-04 09:45:10,311 INFO     Training iteration 549
2023-10-04 09:45:17,286 INFO     Iteration 549 finished in 6.972999811172485s, # of env_steps trained 115240
2023-10-04 09:45:17,303 INFO     Training iteration 550
2023-10-04 09:45:24,279 INFO     Iteration 550 finished in 6.973998546600342s, # of env_steps trained 115450
2023-10-04 09:45:24,298 INFO     Training iteration 551
2023-10-04 09:45:31,269 INFO     Iteration 551 finished in 6.969999551773071s, # of env_steps trained 115660
2023-10-04 09:45:31,285 INFO     Training iteration 552
2023-10-04 09:45:38,267 INFO     Iteration 552 finished in 6.980997323989868s, # of env_steps trained 115870
2023-10-04 09:45:38,287 INFO     Training iteration 553
2023-10-04 09:45:45,276 INFO     Iteration 553 finished in 6.986999750137329s, # of env_steps trained 116080
2023-10-04 09:45:45,296 INFO     Training iteration 554
2023-10-04 09:45:52,286 INFO     Iteration 554 finished in 6.989004135131836s, # of env_steps trained 116290
2023-10-04 09:45:52,308 INFO     Training iteration 555
2023-10-04 09:45:59,293 INFO     Iteration 555 finished in 6.982999324798584s, # of env_steps trained 116500
2023-10-04 09:45:59,314 INFO     Training iteration 556
2023-10-04 09:46:06,296 INFO     Iteration 556 finished in 6.98054051399231s, # of env_steps trained 116710
2023-10-04 09:46:06,312 INFO     Training iteration 557
2023-10-04 09:46:13,294 INFO     Iteration 557 finished in 6.980003356933594s, # of env_steps trained 116920
2023-10-04 09:46:13,311 INFO     Training iteration 558
2023-10-04 09:46:20,303 INFO     Iteration 558 finished in 6.991002559661865s, # of env_steps trained 117130
2023-10-04 09:46:20,322 INFO     Training iteration 559
2023-10-04 09:46:27,309 INFO     Iteration 559 finished in 6.9860029220581055s, # of env_steps trained 117340
2023-10-04 09:46:27,327 INFO     Training iteration 560
2023-10-04 09:46:34,317 INFO     Iteration 560 finished in 6.988999843597412s, # of env_steps trained 117550
2023-10-04 09:46:34,339 INFO     Training iteration 561
2023-10-04 09:46:41,326 INFO     Iteration 561 finished in 6.986001253128052s, # of env_steps trained 117770
2023-10-04 09:46:41,342 INFO     Training iteration 562
2023-10-04 09:46:48,320 INFO     Iteration 562 finished in 6.977000713348389s, # of env_steps trained 117980
2023-10-04 09:46:48,335 INFO     Training iteration 563
2023-10-04 09:46:54,949 INFO     Iteration 563 finished in 6.612000465393066s, # of env_steps trained 118180
2023-10-04 09:46:54,968 INFO     Training iteration 564
2023-10-04 09:47:01,767 INFO     Iteration 564 finished in 6.798000335693359s, # of env_steps trained 118380
2023-10-04 09:47:01,783 INFO     Training iteration 565
2023-10-04 09:47:08,651 INFO     Iteration 565 finished in 6.86700177192688s, # of env_steps trained 118590
2023-10-04 09:47:08,666 INFO     Training iteration 566
2023-10-04 09:47:15,502 INFO     Iteration 566 finished in 6.8350019454956055s, # of env_steps trained 118800
2023-10-04 09:47:15,522 INFO     Training iteration 567
2023-10-04 09:47:22,406 INFO     Iteration 567 finished in 6.882998943328857s, # of env_steps trained 119010
2023-10-04 09:47:22,425 INFO     Training iteration 568
2023-10-04 09:47:29,351 INFO     Iteration 568 finished in 6.923999547958374s, # of env_steps trained 119220
2023-10-04 09:47:29,371 INFO     Training iteration 569
2023-10-04 09:47:36,322 INFO     Iteration 569 finished in 6.949000597000122s, # of env_steps trained 119430
2023-10-04 09:47:36,338 INFO     Training iteration 570
2023-10-04 09:47:43,276 INFO     Iteration 570 finished in 6.937000036239624s, # of env_steps trained 119640
2023-10-04 09:47:43,291 INFO     Training iteration 571
2023-10-04 09:47:50,204 INFO     Iteration 571 finished in 6.912003993988037s, # of env_steps trained 119850
2023-10-04 09:47:50,221 INFO     Training iteration 572
2023-10-04 09:47:57,166 INFO     Iteration 572 finished in 6.943997383117676s, # of env_steps trained 120060
2023-10-04 09:47:57,181 INFO     Training iteration 573
2023-10-04 09:48:04,146 INFO     Iteration 573 finished in 6.963998794555664s, # of env_steps trained 120270
2023-10-04 09:48:04,162 INFO     Training iteration 574
2023-10-04 09:48:11,091 INFO     Iteration 574 finished in 6.927999258041382s, # of env_steps trained 120480
2023-10-04 09:48:11,103 INFO     Training iteration 575
2023-10-04 09:48:18,062 INFO     Iteration 575 finished in 6.9569995403289795s, # of env_steps trained 120690
2023-10-04 09:48:18,074 INFO     Training iteration 576
2023-10-04 09:48:25,040 INFO     Iteration 576 finished in 6.964998006820679s, # of env_steps trained 120900
2023-10-04 09:48:25,055 INFO     Training iteration 577
2023-10-04 09:48:32,011 INFO     Iteration 577 finished in 6.955002307891846s, # of env_steps trained 121110
2023-10-04 09:48:32,026 INFO     Training iteration 578
2023-10-04 09:48:39,008 INFO     Iteration 578 finished in 6.9803173542022705s, # of env_steps trained 121320
2023-10-04 09:48:39,020 INFO     Training iteration 579
2023-10-04 09:48:46,000 INFO     Iteration 579 finished in 6.979001760482788s, # of env_steps trained 121530
2023-10-04 09:48:46,012 INFO     Training iteration 580
